,DEPT,WOBAVG,FLOWIN,SURFRPM,TORQUEAV,PUMPAVG
152,2592.2000000000003,6.0112,4496.4497,-999.25,2.3882,167.9803
153,2592.3,5.808,4496.4497,-999.25,2.3805,167.6608
154,2592.4,5.808,4496.4497,-999.25,2.3805,167.6608
155,2592.5,5.808,4496.4497,-999.25,2.3805,167.6608
156,2592.6000000000004,5.808,4496.4497,-999.25,2.3805,167.6608
157,2592.7000000000003,5.808,4496.4497,-999.25,2.3805,167.6608
158,2592.8,3.9456,4496.4497,-999.25,3.0901,166.5167
159,2592.9,3.9456,4496.4497,-999.25,3.0901,166.5167
160,2593.0,3.9456,4496.4497,-999.25,3.0901,166.5167
161,2593.1000000000004,3.9456,4496.4497,-999.25,3.0901,166.5167
162,2593.2000000000003,3.9456,4496.4497,-999.25,3.0901,166.5167
163,2593.3,2.0152,4496.4497,27.6109,3.829,165.3388
164,2593.4,2.0152,4496.4497,27.6109,3.829,165.3388
165,2593.5,2.0152,4496.4497,27.6109,3.829,165.3388
166,2593.6000000000004,2.0152,4496.4497,27.6109,3.829,165.3388
167,2593.7000000000003,2.0152,4496.4497,27.6109,3.829,165.3388
168,2593.8,1.496,4496.4497,43.9581,5.5524,164.7771
169,2593.9,1.496,4496.4497,43.9581,5.5524,164.7771
170,2594.0,1.496,4496.4497,43.9581,5.5524,164.7771
171,2594.1000000000004,1.496,4496.4497,43.9581,5.5524,164.7771
172,2594.2000000000003,1.496,4496.4497,43.9581,5.5524,164.7771
173,2594.3,1.0,4496.4497,60.0474,7.2473,164.2545
174,2594.4,1.0,4496.4497,60.0474,7.2473,164.2545
175,2594.5,1.0,4496.4497,60.0474,7.2473,164.2545
176,2594.6000000000004,1.0,4496.4497,60.0474,7.2473,164.2545
177,2594.7000000000003,1.0,4496.4497,60.0474,7.2473,164.2545
178,2594.8,1.0,4496.4497,60.175,7.4414,165.1435
179,2594.9,1.0,4496.4497,60.175,7.4414,165.1435
180,2595.0,1.0,4496.4497,60.175,7.4414,165.1435
181,2595.1000000000004,1.0,4496.4497,60.175,7.4414,165.1435
182,2595.2000000000003,1.0,4496.4497,60.175,7.4414,165.1435
183,2595.3,1.0,4496.4497,60.2829,7.683,165.8062
184,2595.4,1.0,4496.4497,60.2829,7.683,165.8062
185,2595.5,1.0,4496.4497,60.2829,7.683,165.8062
186,2595.6000000000004,1.0,4496.4497,60.2829,7.683,165.8062
187,2595.7000000000003,1.0,4496.4497,60.2829,7.683,165.8062
188,2595.8,1.0,4496.4497,60.051,8.7411,162.5899
189,2595.9,1.0,4496.4497,60.051,8.7411,162.5899
190,2596.0,1.0,4496.4497,60.051,8.7411,162.5899
191,2596.1000000000004,1.0,4496.4497,60.051,8.7411,162.5899
192,2596.2000000000003,1.0,4496.4497,60.051,8.7411,162.5899
193,2596.3,1.0176,4480.3172,59.8375,9.6876,157.5309
194,2596.4,1.0176,4480.3172,59.8375,9.6876,157.5309
195,2596.5,1.0176,4480.3172,59.8375,9.6876,157.5309
196,2596.6000000000004,1.0176,4480.3172,59.8375,9.6876,157.5309
197,2596.7000000000003,1.0176,4480.3172,59.8375,9.6876,157.5309
198,2596.8,1.2208,4294.06,59.8186,9.4585,133.0407
199,2596.9,1.2208,4294.06,59.8186,9.4585,133.0407
200,2597.0,1.2208,4294.06,59.8186,9.4585,133.0407
201,2597.1000000000004,1.2208,4294.06,59.8186,9.4585,133.0407
202,2597.2000000000003,1.2208,4294.06,59.8186,9.4585,133.0407
203,2597.3,1.424,4092.1075,59.8002,9.2508,111.2988
204,2597.4,1.424,4092.1075,59.8002,9.2508,111.2988
205,2597.5,1.424,4092.1075,59.8002,9.2508,111.2988
206,2597.6000000000004,1.424,4092.1075,59.8002,9.2508,111.2988
207,2597.7000000000003,1.424,4092.1075,59.8002,9.2508,111.2988
208,2597.8,1.6272,3772.9633,59.7854,9.203,110.0778
209,2597.9,1.6272,3772.9633,59.7854,9.203,110.0778
210,2598.0,1.6272,3772.9633,59.7854,9.203,110.0778
211,2598.1000000000004,1.6272,3772.9633,59.7854,9.203,110.0778
212,2598.2000000000003,1.6272,3772.9633,59.7854,9.203,110.0778
213,2598.3,1.762,3499.73,59.773,9.1556,108.9584
214,2598.4,1.762,3499.73,59.773,9.1556,108.9584
215,2598.5,1.762,3499.73,59.773,9.1556,108.9584
216,2598.6000000000004,1.762,3499.73,59.773,9.1556,108.9584
217,2598.7000000000003,1.762,3499.73,59.773,9.1556,108.9584
218,2598.8,1.508,3487.4647,59.7729,9.1107,108.417
219,2598.9,1.508,3487.4647,59.7729,9.1107,108.417
220,2599.0,1.508,3487.4647,59.7729,9.1107,108.417
221,2599.1000000000004,1.508,3487.4647,59.7729,9.1107,108.417
222,2599.2000000000003,1.508,3487.4647,59.7729,9.1107,108.417
223,2599.3,1.3,3477.4325,59.7979,9.0448,107.8464
224,2599.4,1.3,3477.4325,59.7979,9.0448,107.8464
225,2599.5,1.3,3477.4325,59.7979,9.0448,107.8464
226,2599.6000000000004,1.3,3477.4325,59.7979,9.0448,107.8464
227,2599.7000000000003,1.3,3477.4325,59.7979,9.0448,107.8464
228,2599.8,1.3,3477.498,59.9355,8.8839,107.1438
229,2599.9,1.3,3477.498,59.9355,8.8839,107.1438
230,2600.0,1.3,3477.498,59.9355,8.8839,107.1438
231,2600.1000000000004,1.3,3477.498,59.9355,8.8839,107.1438
232,2600.2000000000003,1.3,3477.498,59.9355,8.8839,107.1438
233,2600.3,1.2244,3477.5496,60.0176,8.9847,106.464
234,2600.4,1.2244,3477.5496,60.0176,8.9847,106.464
235,2600.5,1.2244,3477.5496,60.0176,8.9847,106.464
236,2600.6000000000004,1.2244,3477.5496,60.0176,8.9847,106.464
237,2600.7000000000003,1.2244,3477.5496,60.0176,8.9847,106.464
238,2600.8,0.8688,3477.5498,59.8936,10.0544,105.8691
239,2600.9,0.8688,3477.5498,59.8936,10.0544,105.8691
240,2601.0,0.8688,3477.5498,59.8936,10.0544,105.8691
241,2601.1000000000004,0.8688,3477.5498,59.8936,10.0544,105.8691
242,2601.2000000000003,0.8688,3477.5498,59.8936,10.0544,105.8691
243,2601.3,1.0092,3477.5498,59.85,10.642,105.1654
244,2601.4,1.0092,3477.5498,59.85,10.642,105.1654
245,2601.5,1.0092,3477.5498,59.85,10.642,105.1654
246,2601.6000000000004,1.0092,3477.5498,59.85,10.642,105.1654
247,2601.7000000000003,1.0092,3477.5498,59.85,10.642,105.1654
248,2601.8,2.6856,3477.5498,60.0559,9.737,104.1249
249,2601.9,2.6856,3477.5498,60.0559,9.737,104.1249
250,2602.0,2.6856,3477.5498,60.0559,9.737,104.1249
251,2602.1000000000004,2.6856,3477.5498,60.0559,9.737,104.1249
252,2602.2000000000003,2.6856,3477.5498,60.0559,9.737,104.1249
253,2602.3,3.718,3477.5498,60.181,9.2429,102.6755
254,2602.4,3.718,3477.5498,60.181,9.2429,102.6755
255,2602.5,3.718,3477.5498,60.181,9.2429,102.6755
256,2602.6000000000004,3.718,3477.5498,60.181,9.2429,102.6755
257,2602.7000000000003,3.718,3477.5498,60.181,9.2429,102.6755
258,2602.8,3.0576,3477.5498,60.0934,9.8289,100.1512
259,2602.9,3.0576,3477.5498,60.0934,9.8289,100.1512
260,2603.0,3.0576,3477.5498,60.0934,9.8289,100.1512
261,2603.1000000000004,3.0576,3477.5498,60.0934,9.8289,100.1512
262,2603.2000000000003,3.0576,3477.5498,60.0934,9.8289,100.1512
263,2603.3,2.8184,3477.5498,60.0388,10.4071,95.8397
264,2603.4,2.8184,3477.5498,60.0388,10.4071,95.8397
265,2603.5,2.8184,3477.5498,60.0388,10.4071,95.8397
266,2603.6000000000004,2.8184,3477.5498,60.0388,10.4071,95.8397
267,2603.7000000000003,2.8184,3477.5498,60.0388,10.4071,95.8397
268,2603.8,3.5296,3477.5498,60.0589,10.968,87.4957
269,2603.9,3.5296,3477.5498,60.0589,10.968,87.4957
270,2604.0,3.5296,3477.5498,60.0589,10.968,87.4957
271,2604.1000000000004,3.5296,3477.5498,60.0589,10.968,87.4957
272,2604.2000000000003,3.5296,3477.5498,60.0589,10.968,87.4957
273,2604.3,3.656,3638.0951,59.9972,10.6622,94.7446
274,2604.4,3.656,3638.0951,59.9972,10.6622,94.7446
275,2604.5,3.656,3638.0951,59.9972,10.6622,94.7446
276,2604.6000000000004,3.656,3638.0951,59.9972,10.6622,94.7446
277,2604.7000000000003,3.656,3638.0951,59.9972,10.6622,94.7446
278,2604.8,2.64,4112.2637,59.7758,8.6637,132.4538
279,2604.9,2.64,4112.2637,59.7758,8.6637,132.4538
280,2605.0,2.64,4112.2637,59.7758,8.6637,132.4538
281,2605.1000000000004,2.64,4112.2637,59.7758,8.6637,132.4538
282,2605.2000000000003,2.64,4112.2637,59.7758,8.6637,132.4538
283,2605.3,2.0,4430.3947,59.6248,7.6968,158.12
284,2605.4,2.0,4430.3947,59.6248,7.6968,158.12
285,2605.5,2.0,4430.3947,59.6248,7.6968,158.12
286,2605.6000000000004,2.0,4430.3947,59.6248,7.6968,158.12
287,2605.7000000000003,2.0,4430.3947,59.6248,7.6968,158.12
288,2605.8,2.0,4482.929,59.5936,8.4859,163.2872
289,2605.9,2.0,4482.929,59.5936,8.4859,163.2872
290,2606.0,2.0,4482.929,59.5936,8.4859,163.2872
291,2606.1000000000004,2.0,4482.929,59.5936,8.4859,163.2872
292,2606.2000000000003,2.0,4482.929,59.5936,8.4859,163.2872
293,2606.3,2.0,4515.2466,59.605,8.8653,166.4962
294,2606.4,2.0,4515.2466,59.605,8.8653,166.4962
295,2606.5,2.0,4515.2466,59.605,8.8653,166.4962
296,2606.6000000000004,2.0,4515.2466,59.605,8.8653,166.4962
297,2606.7000000000003,2.0,4515.2466,59.605,8.8653,166.4962
298,2606.8,2.0,4517.4362,59.6798,8.6346,166.7871
299,2606.9,2.0,4517.4362,59.6798,8.6346,166.7871
300,2607.0,2.0,4517.4362,59.6798,8.6346,166.7871
301,2607.1000000000004,2.0,4517.4362,59.6798,8.6346,166.7871
