,DEPT,WOBAVG,FLOWIN,SURFRPM,TORQUEAV,PUMPAVG
2,3198.2,7.920199999999707,2968.1001,-399.6999999996365,0.4310199999999921,83.52133999999998
3,3198.3,8.08109999999956,2968.1001,-599.5499999994547,0.4353799999999881,83.53495999999997
4,3198.4,8.241999999999415,2968.1001,-799.399999999273,0.4397399999999841,83.54857999999996
5,3198.4999999999995,8.402899999999269,2968.1001,-999.2499999990912,0.4440999999999802,83.56219999999995
6,3198.5999999999995,8.462779999999674,2968.1001,-999.25,0.4468799999999848,83.57635999999992
7,3198.7,8.522659999999618,2968.1001,-999.25,0.4496599999999823,83.59051999999991
8,3198.7999999999997,8.582539999999565,2968.1001,-999.25,0.4524399999999798,83.6046799999999
9,3198.899999999999,8.64241999999951,2968.1001,-999.25,0.4552199999999772,83.61883999999988
10,3198.999999999999,8.702299999999454,2968.1001,-999.25,0.4579999999999747,83.63299999999987
11,3199.099999999999,8.58430000000118,2968.1001,-999.25,0.458,83.64809999999984
12,3199.199999999999,8.466300000001286,2968.1001,-999.25,0.458,83.66319999999983
13,3199.299999999999,8.348300000001394,2968.1001,-999.25,0.458,83.67829999999982
14,3199.3999999999987,8.230300000001503,2968.1001,-999.25,0.458,83.69339999999981
15,3199.499999999998,8.112300000001609,2968.1001,-999.25,0.458,83.7084999999998
16,3199.5999999999985,8.022420000001308,2968.1001,-999.25,0.4577000000000044,83.74155999999952
17,3199.6999999999985,7.932540000001389,2968.1001,-999.25,0.4574000000000046,83.77461999999949
18,3199.7999999999984,7.842660000001471,2968.1001,-999.25,0.4571000000000049,83.80767999999946
19,3199.8999999999983,7.752780000001553,2968.1001,-999.25,0.4568000000000052,83.84073999999943
20,3199.999999999998,7.662900000001635,2968.1001,-999.25,0.4565000000000054,83.8737999999994
21,3200.099999999998,7.616280000000891,2968.1001,-999.25,0.4557000000000153,83.93455999999884
22,3200.199999999998,7.569660000000932,2968.1001,-999.25,0.454900000000016,83.99531999999878
23,3200.299999999998,7.523040000000975,2968.1001,-999.25,0.4541000000000167,84.05607999999873
24,3200.399999999998,7.476420000001018,2968.1001,-999.25,0.4533000000000174,84.11683999999867
25,3200.4999999999977,7.42980000000106,2968.1001,-999.25,0.4525000000000182,84.17759999999862
26,3200.5999999999976,7.3985400000007395,2968.1001,-999.25,0.4515800000000218,84.15922000000043
27,3200.699999999997,7.367280000000767,2968.1001,-999.25,0.4506600000000226,84.14084000000045
28,3200.799999999997,7.336020000000796,2968.1001,-999.25,0.4497400000000234,84.12246000000047
29,3200.8999999999974,7.304760000000825,2968.1001,-999.25,0.4488200000000243,84.1040800000005
30,3200.9999999999973,7.273500000000853,2968.1001,-999.25,0.4479000000000251,84.0857000000005
31,3201.099999999997,7.262980000000297,2968.1001,-999.25,0.4468400000000299,83.96028000000354
32,3201.199999999997,7.252460000000306,2968.1001,-999.25,0.4457800000000309,83.83486000000366
33,3201.299999999997,7.241940000000316,2968.1001,-999.25,0.4447200000000318,83.70944000000377
34,3201.399999999997,7.231420000000326,2968.1001,-999.25,0.4436600000000327,83.58402000000389
35,3201.499999999997,7.220900000000335,2968.1001,-999.25,0.4426000000000337,83.458600000004
36,3201.5999999999967,7.22641999999982,2968.1001,-999.25,0.4425200000000026,83.41804000000133
37,3201.6999999999966,7.231939999999814,2968.1001,-999.25,0.4424400000000026,83.37748000000137
38,3201.7999999999965,7.2374599999998095,2968.1001,-999.25,0.4423600000000027,83.3369200000014
39,3201.8999999999965,7.242979999999804,2968.1001,-999.25,0.4422800000000028,83.29636000000143
40,3201.9999999999964,7.248499999999799,2968.1001,-999.25,0.4422000000000028,83.25580000000147
41,3202.0999999999963,7.273079999999084,2968.1001,-999.25,0.4432999999999589,83.31611999999775
42,3202.199999999996,7.297659999999061,2968.1001,-999.25,0.4443999999999579,83.37643999999769
43,3202.299999999996,7.322239999999039,2968.1001,-999.25,0.445499999999957,83.43675999999763
44,3202.399999999996,7.346819999999017,2968.1001,-999.25,0.446599999999956,83.49707999999758
45,3202.499999999996,7.371399999998994,2968.1001,-999.25,0.4476999999999549,83.55739999999753
46,3202.599999999996,7.383559999999491,2968.1001,-999.25,0.4478199999999949,83.57497999999927
47,3202.699999999996,7.39571999999948,2968.1001,-999.25,0.4479399999999948,83.59255999999925
48,3202.799999999996,7.407879999999469,2968.1001,-999.25,0.4480599999999947,83.61013999999923
49,3202.8999999999955,7.420039999999458,2968.1001,-999.25,0.4481799999999946,83.62771999999921
50,3202.9999999999955,7.432199999999447,2968.1001,-999.25,0.4482999999999945,83.64529999999921
51,3203.099999999996,7.43134000000004,2968.1001,-999.25,0.4473800000000426,83.61804000000127
52,3203.1999999999957,7.430480000000041,2968.1001,-999.25,0.4464600000000435,83.59078000000129
53,3203.299999999995,7.429620000000042,2968.1001,-999.25,0.4455400000000443,83.56352000000132
54,3203.399999999995,7.428760000000042,2968.1001,-999.25,0.4446200000000451,83.53626000000133
55,3203.499999999995,7.427900000000043,2968.1001,-999.25,0.443700000000046,83.50900000000136
56,3203.599999999995,7.521539999995231,2968.1001,-999.25,0.4439199999999887,83.49442000000074
57,3203.699999999995,7.615179999995146,2968.1001,-999.25,0.4441399999999886,83.47984000000075
58,3203.7999999999947,7.70881999999506,2968.1001,-999.25,0.4443599999999884,83.46526000000077
59,3203.899999999994,7.802459999994975,2968.1001,-999.25,0.4445799999999881,83.45068000000077
60,3203.9999999999945,7.89609999999489,2968.1001,-999.25,0.444799999999988,83.43610000000079
