,DEPT,WOBAVG,FLOWIN,SURFRPM,TORQUEAV,PUMPAVG
0,2605.0,8.3256,3939.0746,59.8184,9.7517,90.3877
1,2605.1,8.484999999999856,3886.9234600000473,59.85963999999996,9.91605999999985,85.97830000000401
2,2605.2,8.64439999999971,3834.772320000095,59.90087999999992,10.0804199999997,81.56890000000801
3,2605.3,8.803799999999566,3782.6211800001424,59.94211999999989,10.244779999999553,77.15950000001203
4,2605.4,8.96319999999942,3730.47004000019,59.98335999999985,10.409139999999402,72.75010000001603
5,2605.4999999999995,9.122599999999276,3678.3189000002376,60.024599999999815,10.573499999999251,68.34070000002005
6,2605.5999999999995,9.499139999997944,3543.7565600007347,59.98318000000023,10.96183999999788,66.34746000001087
7,2605.7,9.875679999997605,3409.194220000857,59.941760000000265,11.350179999997527,64.35422000001269
8,2605.7999999999997,10.25221999999726,3274.631880000979,59.90034000000031,11.738519999997171,62.3609800000145
9,2605.899999999999,10.628759999996918,3140.0695400011014,59.85892000000034,12.12685999999682,60.36774000001631
10,2605.999999999999,11.005299999996575,3005.507200001224,59.81750000000038,12.515199999996469,58.37450000001813
11,2606.099999999999,11.249459999997557,2900.474820001051,59.79522000000023,12.854539999996604,57.32954000001045
12,2606.199999999999,11.493619999997335,2795.442440001146,59.77294000000025,13.193879999996296,56.2845800000114
13,2606.299999999999,11.737779999997114,2690.4100600012416,59.750660000000266,13.533219999995987,55.23962000001236
14,2606.3999999999987,11.981939999996891,2585.377680001337,59.728380000000286,13.87255999999568,54.19466000001331
15,2606.499999999998,12.22609999999667,2480.345300001433,59.70610000000031,14.21189999999537,53.149700000014256
16,2606.5999999999985,12.27295999999932,2419.318400000888,59.71229999999991,14.478199999996123,53.51785999999464
17,2606.6999999999985,12.319819999999275,2358.2915000009434,59.71849999999991,14.744499999995885,53.88601999999431
18,2606.7999999999984,12.366679999999231,2297.264600000999,59.7246999999999,15.01079999999564,54.25417999999397
19,2606.8999999999983,12.413539999999193,2236.2377000010542,59.73089999999989,15.277099999995398,54.62233999999364
20,2606.999999999998,12.460399999999147,2175.21080000111,59.73709999999989,15.543399999995156,54.9904999999933
21,2607.099999999998,12.475959999999702,2140.237460000668,59.76007999999956,15.68267999999734,55.18151999999635
22,2607.199999999998,12.491519999999689,2105.2641200007,59.78305999999954,15.821959999997214,55.37253999999618
23,2607.299999999998,12.507079999999675,2070.2907800007315,59.80603999999952,15.961239999997083,55.563559999996
24,2607.399999999998,12.52263999999966,2035.3174400007636,59.829019999999495,16.10051999999696,55.75457999999583
25,2607.4999999999977,12.538199999999646,2000.3441000007952,59.85199999999947,16.239799999996833,55.94559999999566
26,2607.5999999999976,12.512780000000602,1999.4772000000205,59.896939999998935,16.212800000000637,55.90480000000096
27,2607.699999999997,12.487360000000624,1998.6103000000212,59.941879999998896,16.18580000000066,55.864000000001
28,2607.799999999997,12.461940000000649,1997.743400000022,59.98681999999886,16.15880000000069,55.82320000000104
29,2607.8999999999974,12.43652000000067,1996.876500000023,60.03175999999882,16.131800000000712,55.78240000000108
