DEPTH,ABDCQF01,ABDCQF02,ABDCQF03,ABDCQF04,BS,CALI,DRHO,GR,NBGRCFM,NPHI,PEF,RACEHM,RACELM,RD,RHOB,RM,ROP,RPCEHM,RPCELM,RT
2295.6,,,,,17.5,,,64.1685,,,,0.5886,0.5521,0.5555,,0.5908,42.3144,0.5908,0.5555,0.5908
2295.7,,,,,17.5,,,64.0439,,,,0.5905,0.5535,0.5535,,0.5833,42.2934,0.5833,0.5535,0.5833
2295.8,,,,,17.5,,,63.3912,,,,0.5879,0.5573,0.5474,,0.5669,42.2725,0.5669,0.5474,0.5669
2295.9,,,,,17.5,,,65.1646,,,,0.5911,0.5572,0.5395,,0.5513,42.2519,0.5513,0.5395,0.5513
2296.0,,,,,17.5,,,70.5125,,,,0.5849,0.5573,0.5346,,0.5534,42.2733,0.5534,0.5346,0.5534
2296.1,,,,,17.5,,,72.7953,,,,0.582,0.555,0.5379,,0.5578,42.2948,0.5578,0.5379,0.5578
2296.2,,,,,17.5,,,69.0124,,,,0.5825,0.5552,0.5428,,0.5595,42.3162,0.5595,0.5428,0.5595
2296.3,,,,,17.5,,,71.2905,,,,0.5848,0.5551,0.5447,,0.5638,42.2951,0.5638,0.5447,0.5638
2296.4,,,,,17.5,,,70.2907,,,,0.584,0.5555,0.5456,,0.5699,42.2738,0.5699,0.5456,0.5699
2296.5,,,,,17.5,,,67.233,,,,0.5859,0.5544,0.5474,,0.5743,42.2527,0.5743,0.5474,0.5743
2296.6,,,,,17.5,,,66.1252,,,,0.5847,0.5537,0.5403,,0.57,42.256,0.57,0.5403,0.57
2296.7,,,,,17.5,,,64.3065,,,,0.5851,0.5531,0.5374,,0.5608,42.2593,0.5608,0.5374,0.5608
2296.8,,,,,17.5,,,69.3916,,,,0.5796,0.5522,0.5346,,0.5552,42.2626,0.5552,0.5346,0.5552
2296.9,,,,,17.5,,,74.8378,,,,0.5752,0.5496,0.528,,0.5445,42.2713,0.5445,0.528,0.5445
2297.0,,,,,17.5,,,75.1439,,,,0.5713,0.5493,0.5228,,0.5463,42.2799,0.5463,0.5228,0.5463
2297.1,,,,,17.5,,,77.0687,,,,0.5715,0.55,0.5222,,0.5449,42.2885,0.5449,0.5222,0.5449
2297.2,,,,,17.5,,,81.79,,,,0.5657,0.5471,0.5208,,0.5444,42.2554,0.5444,0.5208,0.5444
2297.3,,,,,17.5,,,86.3855,,,,0.5598,0.542,0.5156,,0.5376,42.2224,0.5376,0.5156,0.5376
2297.4,,,,,17.5,,,85.8812,,,,0.5532,0.5402,0.5095,,0.5304,42.1894,0.5304,0.5095,0.5304
2297.5,,,,,17.5,,,78.7117,,,,0.5518,0.5394,0.5021,,0.5193,42.2083,0.5193,0.5021,0.5193
2297.6,,,,,17.5,,,73.891,,,,0.5521,0.5435,0.4931,,0.5059,42.2271,0.5059,0.4931,0.5059
2297.7,,,,,17.5,,,72.7498,,,,0.5545,0.5453,0.4878,,0.4884,42.2458,0.4884,0.4878,0.4884
2297.8,,,,,17.5,,,72.3807,,,,0.5595,0.5556,0.4961,,0.4835,42.2254,0.4835,0.4961,0.4835
2297.9,,,,,17.5,,,71.6633,,,,0.5572,0.5566,0.5063,,0.5181,42.205,0.518,0.5063,0.5181
2298.0,,,,,17.5,,,71.0637,,,,0.5613,0.5571,0.5208,,0.541,42.1846,0.5409,0.5208,0.541
2298.1,,,,,17.5,,,72.7903,,,,0.5655,0.5576,0.5353,,0.5639,42.2011,0.5639,0.5353,0.5639
2298.2,,,,,17.5,,,72.2843,,,,0.5914,0.5656,0.5498,,0.5733,42.2177,0.5733,0.5498,0.5733
2298.3,,,,,17.5,,,73.1058,,,,0.613,0.5774,0.5527,,0.57,42.2342,0.57,0.5527,0.57
2298.4,,,,,17.5,,,72.3816,,,,0.6193,0.5876,0.5657,,0.5824,42.2561,0.5824,0.5656,0.5824
2298.5,,,,,17.5,,,72.2798,,,,0.6159,0.5939,0.5915,,0.6104,42.2779,0.6103,0.5914,0.6104
2298.6,,,,,17.5,,,70.6092,,,,0.619,0.5995,0.6145,,0.6334,42.2994,0.6334,0.6145,0.6334
2298.7,,,,,17.5,,,65.5754,,,,0.6296,0.6023,0.6179,,0.6451,42.2787,0.6451,0.6179,0.6451
2298.8,,,,,17.5,,,63.7295,,,,0.6402,0.605,0.6212,,0.6568,42.2579,0.6568,0.6212,0.6568
2298.9,,,,,17.5,,,61.8925,,,,0.6536,0.6068,0.6312,,0.6639,42.2371,0.6639,0.6312,0.6639
2299.0,,,,,17.5,,,63.9863,,,,0.6581,0.6056,0.6332,,0.6838,42.2586,0.6838,0.6332,0.6838
2299.1,,,,,17.5,,,66.0203,,,,0.668,0.6076,0.6173,,0.6642,42.2802,0.6642,0.6173,0.6642
2299.2,,,,,17.5,,,67.1414,,,,0.6599,0.6056,0.5964,,0.612,42.3015,0.612,0.5964,0.612
2299.3,,,,,17.5,,,68.3452,,,,0.6463,0.6045,0.5893,,0.5947,42.2761,0.5947,0.5893,0.5947
2299.4,,,,,17.5,,,69.1054,,,,0.6326,0.6034,0.5822,,0.5774,42.2507,0.5774,0.5822,0.5774
2299.5,,,,,17.5,,,67.1738,,,,0.6017,0.5916,0.5692,,0.5756,42.2254,0.5756,0.5692,0.5756
2299.6,,,,,17.5,,,70.5697,,,,0.5898,0.5841,0.5661,,0.5765,42.2471,0.5765,0.5661,0.5765
2299.7,,,,,17.5,,,71.6132,,,,0.5924,0.5806,0.5499,,0.5584,42.2686,0.5585,0.5499,0.5584
2299.8,,,,,17.5,,,70.9973,,,,0.5984,0.5849,0.5349,,0.5325,42.2901,0.5325,0.5349,0.5325
2299.9,,,,,17.5,,,72.2059,,,,0.6088,0.5907,0.5282,,0.52,42.3116,0.52,0.5282,0.52
2300.0,,,,,17.5,,,73.9844,,,,0.6079,0.5901,0.534,,0.5282,42.3331,0.5282,0.534,0.5282
2300.1,,,,,17.5,,,68.1678,,,,0.607,0.5896,0.5397,,0.5366,42.3545,0.5366,0.5397,0.5366
2300.2,,,,,17.5,,,69.6611,,,,0.6151,0.5865,0.559,,0.5678,42.334,0.5678,0.559,0.5678
2300.3,,,,,17.5,,,66.3001,,,,0.6173,0.5849,0.5707,,0.5997,42.3134,0.5997,0.5707,0.5997
2300.4,,,,,17.5,,,62.6406,,,,0.6217,0.5853,0.5678,,0.6059,42.2927,0.606,0.5678,0.6059
2300.5,,,,,17.5,,,61.1329,,,,0.6271,0.5885,0.5615,,0.5824,42.3011,0.5824,0.5615,0.5824
2300.6,,,,,17.5,,,60.3922,,,,0.6221,0.587,0.5518,,0.565,42.3095,0.565,0.5518,0.565
2300.7,,,,,17.5,,,60.2727,,,,0.6135,0.5855,0.5539,,0.5706,42.3179,0.5706,0.5539,0.5706
2300.8,,,,,17.5,,,61.3132,,,,0.6049,0.5839,0.556,,0.5761,42.3266,0.5761,0.556,0.5761
2300.9,,,,,17.5,,,57.8308,,,,0.6007,0.5816,0.5549,,0.584,42.3354,0.584,0.5549,0.584
2301.0,,,,,17.5,,,58.0745,,,,0.6112,0.5844,0.5476,,0.5745,42.344,0.5745,0.5476,0.5745
2301.1,,,,,17.5,,,61.2107,,,,0.6001,0.5828,0.5431,,0.5584,42.3109,0.5584,0.5431,0.5584
2301.2,,,,,17.5,,,61.053,,,,0.6013,0.5853,0.541,,0.5521,42.2778,0.5521,0.541,0.5521
2301.3,,,,,17.5,,,63.0889,,,,0.6033,0.5879,0.5412,,0.5454,42.2448,0.5454,0.5412,0.5454
2301.4,,,,,17.5,,,71.4385,,,,0.6052,0.5904,0.5414,,0.5387,42.2581,0.5387,0.5414,0.5387
2301.5,,,,,17.5,,,74.1377,,,,0.6069,0.5959,0.5459,,0.5391,42.2714,0.5391,0.5459,0.5391
2301.6,,,,,17.5,,,65.6732,,,,0.6272,0.6035,0.5585,,0.5487,42.2829,0.5487,0.5584,0.5487
2301.7,,,,,17.5,,,62.0127,,,,0.6325,0.6038,0.5809,,0.5832,41.5133,0.5832,0.5808,0.5832
2301.8,,,,,17.5,,,60.8445,,,,0.6214,0.6051,0.6049,,0.612,40.7436,0.612,0.6049,0.612
2301.9,,,,,17.5,,,61.1155,,,,0.6477,0.6098,0.6085,,0.6079,39.9714,0.6079,0.6085,0.6079
2302.0,,,,,17.5,,,63.481,,,,0.6516,0.6079,0.6101,,0.6148,38.1336,0.6148,0.6101,0.6148
2302.1,,,,,17.5,,,65.3559,,,,0.6555,0.6061,0.6116,,0.6218,36.2957,0.6218,0.6116,0.6218
2302.2,,,,,17.5,,,62.7967,,,,0.628,0.6022,0.6138,,0.6286,34.4585,0.6286,0.6138,0.6286
2302.3,,,,,17.5,,,63.3067,,,,0.6108,0.5958,0.5959,,0.5682,32.9008,0.5682,0.5959,0.5682
2302.4,,,,,17.5,,,67.6086,,,,0.5976,0.5952,0.5752,,0.5384,31.3431,0.5384,0.5752,0.5384
2302.5,,,,,17.5,,,71.1614,,,,0.5802,0.5871,0.5713,,0.5488,29.789,0.5488,0.5713,0.5488
2302.6,,,,,17.5,,,67.6108,,,,0.5868,0.5833,0.5734,,0.5448,29.7461,0.5448,0.5734,0.5448
2302.7,,,,,17.5,,,71.1149,,,,0.6007,0.5844,0.575,,0.5489,29.7032,0.5489,0.575,0.5489
2302.8,,,,,17.5,,,70.1956,,,,0.6145,0.5856,0.5766,,0.5531,29.6595,0.5531,0.5766,0.5531
2302.9,,,,,17.5,,,69.3505,,,,0.6222,0.5793,0.5976,,0.5949,29.3323,0.5948,0.5975,0.5949
2303.0,,,,,17.5,,,69.4638,,,,0.6219,0.5701,0.6239,,0.6739,29.0051,0.6739,0.6239,0.6739
2303.1,,,,,17.5,,,66.2293,,,,0.5887,0.5591,0.6255,,0.689,28.677,0.689,0.6255,0.689
2303.2,,,,,17.5,,,56.722,,,,0.5633,0.5548,0.5978,,0.6346,27.9495,0.6346,0.5979,0.6346
2303.3,,,,,17.5,,,58.2852,,,,0.5473,0.5504,0.572,,0.5838,27.222,0.5838,0.572,0.5838
2303.4,,,,,17.5,,,61.8205,,,,0.5472,0.5484,0.5401,,0.5639,26.4938,0.564,0.5401,0.5639
2303.5,,,,,17.5,,,62.4065,,,,0.5498,0.5459,0.5301,,0.5417,25.4841,0.5418,0.5301,0.5417
2303.6,,,,,17.5,,,66.1847,,,,0.5524,0.5434,0.5201,,0.5196,24.4744,0.5196,0.5201,0.5196
2303.7,,,,,17.5,,,73.0618,,,,0.5508,0.5373,0.5158,,0.5106,23.4661,0.5105,0.5158,0.5106
2303.8,,,,,17.5,,,73.0591,,,,0.568,0.5333,0.522,,0.5343,23.0537,0.5343,0.522,0.5343
2303.9,,,,,17.5,,,66.6128,,,,0.5643,0.525,0.5286,,0.5708,22.6414,0.5708,0.5286,0.5708
2304.0,,,,,17.5,,,62.3528,,,,0.5402,0.518,0.5291,,0.5584,22.227,0.5584,0.5291,0.5584
2304.1,,,,,17.5,,,64.8547,,,,0.5387,0.5191,0.5155,,0.5253,20.9431,0.5253,0.5155,0.5253
2304.2,,,,,17.5,,,68.6857,,,,0.5373,0.5203,0.5018,,0.4922,19.6591,0.4923,0.5019,0.4922
2304.3,,,,,17.5,,,71.1848,,,,0.5343,0.5259,0.4796,,0.4688,18.3777,0.4688,0.4796,0.4688
2304.4,,,,,17.5,,,70.6495,,,,0.5311,0.5308,0.4803,,0.4719,18.1752,0.4719,0.4803,0.4719
2304.5,,,,,17.5,,,68.7428,,,,0.5415,0.5319,0.4933,,0.491,17.9726,0.4909,0.4932,0.491
2304.6,,,,,17.5,,,69.6551,,,,0.5501,0.529,0.515,,0.517,17.7724,0.5169,0.515,0.517
2304.7,,,,,17.5,,,70.1174,,,,0.5588,0.5261,0.5368,,0.5431,18.5382,0.5431,0.5367,0.5431
2304.8,,,,,17.5,,,69.8071,,,,0.5508,0.5197,0.5593,,0.5953,19.3041,0.5953,0.5593,0.5953
2304.9,,,,,17.5,,,70.2689,,,,0.5595,0.5237,0.5465,,0.5586,20.0707,0.5587,0.5466,0.5586
2305.0,,,,,17.5,,,68.2847,,,,0.564,0.5239,0.522,,0.5323,21.1288,0.5323,0.522,0.5323
2305.1,,,,,17.5,,,68.6191,,,,0.5535,0.5221,0.511,,0.5171,22.1868,0.5171,0.511,0.5171
2305.2,,,,,17.5,,,72.9843,,,,0.5436,0.5191,0.5032,,0.508,23.2431,0.508,0.5032,0.508
2305.3,,,,,17.5,,,72.9363,,,,0.5338,0.5161,0.4955,,0.4989,23.5605,0.4989,0.4955,0.4989
2305.4,,,,,17.5,,,70.807,,,,0.5166,0.5123,0.4816,,0.4694,23.878,0.4694,0.4816,0.4694
2305.5,,,,,17.5,,,70.7833,,,,0.5043,0.5085,0.4733,,0.473,24.1986,0.473,0.4733,0.473
2305.6,,,,,17.5,,,73.201,,,,0.4944,0.4997,0.478,,0.4942,25.8632,0.4942,0.478,0.4942
2305.7,,,,,17.5,,,72.0876,,,,0.5001,0.4967,0.4853,,0.5014,27.5279,0.5014,0.4853,0.5014
2305.8,,,,,17.5,,,69.6657,,,,0.507,0.4946,0.4946,,0.5065,29.1928,0.5065,0.4946,0.5065
2305.9,,,,,17.5,,,73.5769,,,,0.5111,0.4935,0.4997,,0.5141,30.9915,0.5141,0.4997,0.5141
2306.0,,,,,17.5,,,82.4236,,,,0.5195,0.498,0.4957,,0.5122,32.7903,0.5122,0.4957,0.5122
2306.1,,,,,17.5,,,80.0592,,,,0.5129,0.4969,0.4945,,0.5161,34.5887,0.5161,0.4945,0.5161
2306.2,,,,,17.5,,,75.557,,,,0.5143,0.4962,0.4978,,0.527,36.2448,0.527,0.4978,0.527
2306.3,,,,,17.5,,,74.8326,,,,0.5097,0.4928,0.5052,,0.5408,37.9008,0.5408,0.5052,0.5408
2306.4,,,,,17.5,,,82.8871,,,,0.5067,0.4947,0.503,,0.5429,39.5551,0.543,0.503,0.5429
2306.5,,,,,17.5,,,84.0065,,,,0.5142,0.4946,0.4908,,0.5204,40.4333,0.5204,0.4908,0.5204
2306.6,,,,,17.5,,,83.0062,,,,0.5052,0.4924,0.4815,,0.5052,41.3115,0.5052,0.4815,0.5052
2306.7,,,,,17.5,,,77.6909,,,,0.5024,0.4906,0.4717,,0.4886,42.1874,0.4886,0.4717,0.4886
2306.8,,,,,17.5,,,72.9544,,,,0.4927,0.4887,0.4593,,0.4741,42.043,0.4741,0.4593,0.4741
2306.9,,,,,17.5,,,70.8704,,,,0.4945,0.4893,0.4536,,0.4613,41.8987,0.4613,0.4536,0.4613
2307.0,,,,,17.5,,,70.7475,,,,0.4948,0.4898,0.4521,,0.4602,41.7549,0.4602,0.4521,0.4602
2307.1,,,,,17.5,,,70.0552,,,,0.4986,0.4898,0.4573,,0.4748,41.9002,0.4748,0.4573,0.4748
2307.2,,,,,17.5,,,80.5574,,,,0.5025,0.4898,0.4625,,0.4893,42.0454,0.4893,0.4625,0.4893
2307.3,,,,,17.5,,,84.3475,,,,0.5142,0.4964,0.4827,,0.5078,42.1904,0.5078,0.4827,0.5078
2307.4,,,,,17.5,,,82.5484,,,,0.5147,0.5001,0.4874,,0.5118,42.207,0.5118,0.4874,0.5118
2307.5,,,,,17.5,,,81.8355,,,,0.5152,0.5039,0.4921,,0.5158,42.2236,0.5158,0.4921,0.5158
2307.6,,,,,17.5,,,75.4965,,,,0.53,0.5116,0.4912,,0.5085,42.2402,0.5085,0.4912,0.5085
2307.7,,,,,17.5,,,78.3171,,,,0.5381,0.5178,0.4994,,0.5095,42.2617,0.5095,0.4994,0.5095
2307.8,,,,,17.5,,,82.5181,,,,0.5407,0.519,0.5042,,0.5188,42.2833,0.5188,0.5042,0.5188
2307.9,,,,,17.5,,,82.8161,,,,0.5434,0.5202,0.5089,,0.5282,42.3047,0.5282,0.5089,0.5282
2308.0,,,,,17.5,,,82.0043,,,,0.5503,0.5248,0.5181,,0.5418,42.2841,0.5418,0.5181,0.5418
2308.1,,,,,17.5,,,82.3405,,,,0.5475,0.5295,0.5192,,0.5425,42.2635,0.5425,0.5192,0.5425
2308.2,,,,,17.5,,,75.1994,,,,0.5473,0.5356,0.5118,,0.5115,42.243,0.5116,0.5118,0.5115
2308.3,,,,,17.5,,,65.4407,,,,0.5471,0.5418,0.5011,,0.4861,42.2645,0.4861,0.5011,0.4861
2308.4,,,,,17.5,,,65.4841,,,,0.5524,0.5497,0.5122,,0.5059,42.2859,0.5059,0.5122,0.5059
2308.5,,,,,17.5,,,64.2518,,,,0.5648,0.5551,0.5415,,0.5505,42.3074,0.5505,0.5415,0.5505
2308.6,,,,,17.5,,,61.5412,,,,0.5767,0.5621,0.5752,,0.601,42.3187,0.601,0.5752,0.601
2308.7,,,,,17.5,,,61.6259,,,,0.5911,0.5724,0.5913,,0.6315,42.3299,0.6315,0.5913,0.6315
2308.8,,,,,17.5,,,62.3777,,,,0.6017,0.5891,0.5763,,0.596,42.3411,0.596,0.5763,0.596
2308.9,,,,,17.5,,,61.074,,,,0.621,0.6059,0.5635,,0.5453,42.3042,0.5453,0.5635,0.5453
2309.0,,,,,17.5,,,60.3858,,,,0.6147,0.6075,0.5774,,0.5539,42.2673,0.5538,0.5774,0.5539
2309.1,,,,,17.5,,,61.6124,,,,0.6123,0.6072,0.5878,,0.579,42.2305,0.579,0.5878,0.579
2309.2,,,,,17.5,,,61.5022,,,,0.6292,0.6135,0.6159,,0.6384,42.2391,0.6384,0.6159,0.6384
2309.3,,,,,17.5,,,60.209,,,,0.6453,0.6256,0.6319,,0.6335,42.2478,0.6335,0.6319,0.6335
2309.4,,,,,17.5,,,60.5067,,,,0.6656,0.6397,0.6347,,0.6259,42.2564,0.6258,0.6347,0.6259
2309.5,,,,,17.5,,,63.096,,,,0.6684,0.6497,0.6544,,0.6523,42.2287,0.6523,0.6544,0.6523
2309.6,,,,,17.5,,,64.569,,,,0.6696,0.6524,0.6633,,0.6731,42.201,0.6731,0.6633,0.6731
2309.7,,,,,17.5,,,65.4019,,,,0.6766,0.6557,0.6718,,0.6816,42.1735,0.6816,0.6718,0.6816
2309.8,,,,,17.5,,,71.2439,,,,0.684,0.6597,0.6746,,0.6876,42.1946,0.6876,0.6746,0.6876
2309.9,,,,,17.5,,,75.7942,,,,0.6957,0.6642,0.6768,,0.689,42.216,0.689,0.6768,0.689
2310.0,,,,,17.5,,,72.3807,,,,0.7061,0.6709,0.6882,,0.6942,42.2371,0.6942,0.6882,0.6942
2310.1,,,,,17.5,,,68.5305,,,,0.7041,0.6684,0.694,,0.6941,42.2537,0.6941,0.694,0.6941
2310.2,,,,,17.5,,,65.5004,,,,0.7013,0.6632,0.6985,,0.7111,42.2703,0.7111,0.6985,0.7111
2310.3,,,,,17.5,,,63.2176,,,,0.6977,0.6621,0.6962,,0.7096,42.2868,0.7096,0.6962,0.7096
2310.4,,,,,17.5,,,64.5952,,,,0.6961,0.6595,0.6777,,0.6759,42.2663,0.6759,0.6778,0.6759
2310.5,,,,,17.5,,,60.9127,,,,0.6739,0.6536,0.6525,,0.6385,42.2458,0.6385,0.6525,0.6385
2310.6,,,,,17.5,,,56.5364,,,,0.6615,0.6461,0.6356,,0.6208,42.2254,0.6208,0.6356,0.6208
2310.7,,,,,17.5,,,59.6044,,,,0.6583,0.6437,0.6265,,0.6083,42.2471,0.6083,0.6265,0.6083
2310.8,,,,,17.5,,,65.2945,,,,0.6382,0.632,0.6135,,0.6014,42.2686,0.6014,0.6135,0.6014
2310.9,,,,,17.5,,,65.7804,,,,0.6252,0.6162,0.6092,,0.6118,42.29,0.6118,0.6092,0.6118
2311.0,,,,,17.5,,,68.5198,,,,0.6202,0.6114,0.5974,,0.5924,42.2695,0.5924,0.5974,0.5924
2311.1,,,,,17.5,,,65.1923,,,,0.6134,0.6004,0.5887,,0.5864,42.2489,0.5864,0.5887,0.5864
2311.2,,,,,17.5,,,67.4839,,,,0.5981,0.5933,0.5808,,0.5843,42.2283,0.5844,0.5808,0.5843
2311.3,,,,,17.5,,,66.5992,,,,0.5958,0.589,0.5644,,0.5625,42.2499,0.5625,0.5644,0.5625
2311.4,,,,,17.5,,,67.3322,,,,0.5885,0.5818,0.5545,,0.5467,42.2714,0.5467,0.5545,0.5467
2311.5,,,,,17.5,,,71.2038,,,,0.5832,0.5779,0.5502,,0.5398,42.2927,0.5398,0.5502,0.5398
2311.6,,,,,17.5,,,73.2053,,,,0.5802,0.5712,0.5476,,0.5478,42.3098,0.5478,0.5476,0.5478
2311.7,,,,,17.5,,,75.2438,,,,0.5636,0.5621,0.5441,,0.5492,42.3269,0.5492,0.5441,0.5492
2311.8,,,,,17.5,,,75.8675,,,,0.5519,0.5567,0.531,,0.5187,42.344,0.5187,0.531,0.5187
2311.9,,,,,17.5,,,77.236,,,,0.5391,0.5586,0.5137,,0.4892,42.323,0.4892,0.5137,0.4892
2312.0,,,,,17.5,,,76.3542,,,,0.5355,0.5594,0.5113,,0.4862,42.3021,0.4862,0.5113,0.4862
2312.1,,,,,17.5,,,72.6492,,,,0.5319,0.5602,0.5088,,0.4833,42.2812,0.4833,0.5088,0.4833
2312.2,,,,,17.5,,,73.4281,,,,0.5282,0.5597,0.5081,,0.4823,42.3027,0.4823,0.5081,0.4823
2312.3,,,,,17.5,,,71.2519,,,,0.5289,0.5617,0.509,,0.4826,42.3242,0.4826,0.509,0.4826
2312.4,,,,,17.5,,,66.7579,,,,0.536,0.564,0.5135,,0.4821,42.346,0.4821,0.5135,0.4821
2312.5,,,,,17.5,,,66.165,,,,0.5367,0.5653,0.517,,0.4853,42.5194,0.4853,0.517,0.4853
2312.6,,,,,17.5,,,65.7354,,,,0.5454,0.5656,0.5205,,0.4906,42.6928,0.4906,0.5205,0.4906
2312.7,,,,,17.5,,,65.9541,,,,0.588,0.5766,0.5767,,0.5864,42.866,0.5863,0.5766,0.5864
2312.8,,,,,17.5,,,64.5408,,,,0.619,0.5872,0.5989,,0.6092,43.0097,0.6092,0.5989,0.6092
2312.9,,,,,17.5,,,60.5316,,,,0.6195,0.5886,0.6151,,0.6233,43.1533,0.6233,0.6151,0.6233
2313.0,,,,,17.5,,,62.6149,,,,0.6253,0.5898,0.6156,,0.6293,43.2969,0.6293,0.6156,0.6293
2313.1,,,,,17.5,,,65.2865,,,,0.6223,0.5883,0.6156,,0.633,43.4412,0.633,0.6156,0.633
2313.2,,,,,17.5,,,66.1887,,,,0.6236,0.5878,0.6118,,0.6242,43.5856,0.6242,0.6118,0.6242
2313.3,,,,,17.5,,,64.6765,,,,0.6256,0.5869,0.6046,,0.6117,43.7299,0.6117,0.6046,0.6117
2313.4,,,,,17.5,,,65.3178,,,,0.6164,0.5811,0.5847,,0.6034,43.8737,0.6034,0.5847,0.6034
2313.5,,,,,17.5,,,67.5788,,,,0.6018,0.5726,0.5566,,0.5673,44.0174,0.5673,0.5566,0.5673
2313.6,,,,,17.5,,,66.1693,,,,0.5832,0.5638,0.545,,0.5364,44.16,0.5364,0.545,0.5364
2313.7,,,,,17.5,,,65.4651,,,,0.5819,0.5588,0.5364,,0.5272,43.7977,0.5272,0.5364,0.5272
2313.8,,,,,17.5,,,66.802,,,,0.5831,0.5542,0.5374,,0.5394,43.4356,0.5394,0.5374,0.5394
2313.9,,,,,17.5,,,67.3625,,,,0.5643,0.5456,0.5451,,0.5729,43.0724,0.5729,0.5451,0.5729
2314.0,,,,,17.5,,,69.3509,,,,0.5534,0.5397,0.5411,,0.568,42.2773,0.568,0.5411,0.568
2314.1,,,,,17.5,,,76.3707,,,,0.5568,0.5382,0.5249,,0.5341,41.4822,0.5341,0.5249,0.5341
2314.2,,,,,17.5,,,76.9005,,,,0.5558,0.5386,0.5155,,0.5224,40.6872,0.5224,0.5155,0.5224
2314.3,,,,,17.5,,,76.1827,,,,0.5548,0.539,0.5061,,0.5107,39.9837,0.5107,0.5061,0.5107
2314.4,,,,,17.5,,,76.4449,,,,0.5455,0.534,0.492,,0.5099,39.2801,0.5099,0.492,0.5099
2314.5,,,,,17.5,,,80.1093,,,,0.5503,0.5332,0.4913,,0.5115,38.5774,0.5115,0.4913,0.5115
2314.6,,,,,17.5,,,82.9941,,,,0.5596,0.5334,0.4923,,0.505,38.1881,0.505,0.4923,0.505
2314.7,,,,,17.5,,,82.5709,,,,0.5646,0.5313,0.501,,0.5062,37.7988,0.5062,0.501,0.5062
2314.8,,,,,17.5,,,79.8281,,,,0.5537,0.528,0.5057,,0.5144,37.4102,0.5144,0.5057,0.5144
2314.9,,,,,17.5,,,84.4267,,,,0.5445,0.5297,0.5111,,0.5209,37.3433,0.5209,0.5111,0.5209
2315.0,,,,,17.5,,,81.7453,,,,0.5468,0.5319,0.5067,,0.5191,37.2764,0.5191,0.5067,0.5191
2315.1,,,,,17.5,,,73.9653,,,,0.5516,0.5318,0.5079,,0.5222,37.2097,0.5222,0.5079,0.5222
2315.2,,,,,17.5,,,71.1055,,,,0.5545,0.5313,0.5097,,0.5313,37.1552,0.5313,0.5097,0.5313
2315.3,,,,,17.5,,,74.6557,,,,0.5693,0.5365,0.5094,,0.5289,37.1008,0.5289,0.5094,0.5289
2315.4,,,,,17.5,,,76.7999,,,,0.5758,0.5416,0.5142,,0.5448,37.0462,0.5448,0.5142,0.5448
2315.5,,,,,17.5,,,75.8264,,,,0.5784,0.542,0.5315,,0.5593,36.9641,0.5593,0.5315,0.5593
2315.6,,,,,17.5,,,73.6634,,,,0.5876,0.5444,0.545,,0.5629,36.8819,0.5629,0.545,0.5629
2315.7,,,,,17.5,,,71.5082,,,,0.5968,0.5467,0.5584,,0.5666,36.8,0.5666,0.5584,0.5666
2315.8,,,,,17.5,,,72.6339,,,,0.5957,0.5441,0.563,,0.57,36.7999,0.57,0.563,0.57
2315.9,,,,,17.5,,,72.3112,,,,0.5847,0.5424,0.5652,,0.5725,36.7999,0.5726,0.5652,0.5725
2316.0,,,,,17.5,,,71.5556,,,,0.568,0.5398,0.5536,,0.5509,36.7999,0.5509,0.5536,0.5509
2316.1,,,,,17.5,,,73.5089,,,,0.5635,0.5373,0.5431,,0.5177,36.8085,0.5177,0.5431,0.5177
2316.2,,,,,17.5,,,76.8476,,,,0.5626,0.5325,0.5404,,0.5109,36.8171,0.5109,0.5404,0.5109
2316.3,,,,,17.5,,,76.3824,,,,0.5616,0.5293,0.5441,,0.52,36.8257,0.52,0.5441,0.52
2316.4,,,,,17.5,,,76.4691,,,,0.5553,0.5227,0.5443,,0.5338,36.8263,0.5338,0.5443,0.5338
2316.5,,,,,17.5,,,78.7775,,,,0.5385,0.5215,0.5401,,0.529,36.8269,0.529,0.5401,0.529
2316.6,,,,,17.5,,,77.8254,,,,0.5032,0.5127,0.5271,,0.5011,36.8275,0.5011,0.5271,0.5011
2316.7,,,,,17.5,,,76.0686,,,,0.4852,0.504,0.5061,,0.466,36.8364,0.4661,0.5061,0.466
2316.8,,,,,17.5,,,77.4356,,,,0.4761,0.5009,0.4937,,0.4408,36.8454,0.4408,0.4937,0.4408
2316.9,,,,,17.5,,,79.6628,,,,0.4675,0.4969,0.484,,0.4334,36.8543,0.4334,0.484,0.4334
2317.0,,,,,17.5,,,78.177,,,,0.4612,0.4923,0.4791,,0.434,36.8411,0.434,0.4791,0.434
2317.1,,,,,17.5,,,71.7858,,,,0.4573,0.4897,0.4765,,0.4343,36.8279,0.4343,0.4765,0.4343
2317.2,,,,,17.5,,,70.1422,,,,0.4682,0.4873,0.4821,,0.4375,36.8147,0.4374,0.4821,0.4375
2317.3,,,,,17.5,,,69.0556,,,,0.4842,0.4804,0.5108,,0.5146,36.8247,0.5145,0.5108,0.5146
2317.4,,,,,17.5,,,68.5507,,,,0.4969,0.4792,0.5272,,0.6259,36.8346,0.626,0.5273,0.6259
2317.5,,,,,17.5,,,73.2785,,,,0.5035,0.4881,0.5038,,0.5594,36.8446,0.5595,0.5038,0.5594
